id,topic,date,qNum,qStatement,a1,a2,a3,a4,a5,ans,Year,Month,Monthind,,,,,,,,,,,,,,,
Dec.2017.22,Word Problems,December.2017,22,,,,,,,K,2017,Dec,12,,,,,,,,,,,,,,,
Dec.2018.22,SOHCAHTOA-PYTHAG,December.2018,22,,,,,,,H,2018,Dec,12,,,,,,,,,,,,,,,
Dec.2019.22,Perimeter-Area-Volume,December.2019,22,,,,,,,G,2019,Dec,12,,,,,,,,,,,,,,,
Dec.2021.22,Solving Algebra,December.2021,22,,,,,,,G,2021,Dec,12,,,,,,,,,,,,,,,
Dec.2022.22,Plug in Numbers (Calc),December.2022,22,,,,,,,J,2022,Dec,12,,,,,,,,,,,,,,,
July.2020.22,Data Interpretation,July.2020,22,,,,,,,H,2020,,,,Dec.2020.22,Probability-Combinations-Permutations,December.2020,22,,,,,,,G,2020,,
Jun.2015.22,Geometry Rules,June.2015,22,"22. In the figure shown below (line)AE || (line)DC, (line)AC, and (line)DE intersect at B, and the given length are in feet. What is the length, in feet, of (line)BC?",8,9,10,11,,H,2015,Jun,6,,,,,,,,,,,,,,,
Jun.2016.22,Geometry Rules,June.2016,22,"22. In the figure below, 5 angle measures are given. The angle marked with a measure of y° is an exterior angle. What is the value of y?",22.5,45,80,100,145,J,2016,Jun,6,,,,,,,,,,,,,,,
Jun.2017.22,System of Equations,June.2017,22,22. A fabric store sells flannel and calico fabrics. Joan pays $25 for 3 yards of flannel and 4 yards of calico. Chris pays $11 for 1 yard of flannel and 2 yards of calico. What is the price of 1 yard of calico?,F. $3,G. $4,H. $5,J. $6,K. $7,G,2017,Jun,6,,,,,,,,,,,,,,,
Jun.2018.22,Probability-Combinations-Permutations,June.2018,22,,,,,,,J,2018,Jun,6,,,,,,,,,,,,,,,
Jun.2019.22,Data Interpretation,June.2019,22,,,,,,,K,2019,,,,,,,,,,,,,,,,,
Jun.2021.22,Coordinate Geometry,June.2021,22,,,,,,,G,2021,Jun,6,,,,,,,,,,,,,,,
June.2020.22,Sequences,June.2020,22,,,,,,,J,2020,,,,,,,,,,,,,,,,,
June.2022.22,Mean-Median-Mode,June.2022,22,,,,,,,H,2022,Jun,6,,,,,,,,,,,,,,,
Apr.2015.23,Quadratics (and above),April.2015,23,23. For what 2 values of x is the equation  true?,-6 and 1,-3 and 2,-2 and 3,-1 and 6,2 and 3,E,2015,Apr,4,,,,,,,,,,,,,,,
Apr.2016.23,Percents-Fractions (% Change),April.2016,23,"23. Keanu bought a new laptop computer and paid a discount price that was 20% less than the $1,000 list price. He also paid tax on the laptop equal to 6% of the discount price. What is the total amount Keanu paid for the laptop computer?",$806.00 ,$848.00 ,$860.00 ,$986.00 ,,C,2016,Apr,4,,,,,,,,,,,,,,,
Apr.2017.23,Percents-Fractions (% Change),April.2017,23,23. 8% of 60 is ⅕ of what number?,12,24,240,"3,750",,C,2017,Apr,4,,,,,,,,,,,,,,,
Apr.2018.23,System of Equations,April.2018,23,,,,,,,A,2018,Apr,4,,,,,,,,,,,,,,,
Apr.2019.B04.23,Data Interpretation,April.2019.B04,23,,,,,,,B,,,,,,,,,,,,,,,,,,
Apr.2019.Z15.23,Geometry Rules,April.2019.Z15,23,,,,,,,D,2019,Apr,4,,,,,,,,,,,,,,,
Apr.2021.D05.23,Probability-Combinations-Permutations,April.2021.D05,23,,,,,,,B,2021,Apr,4,,,,,,,,,,,,,,,
Apr.2021.Z04.23,Plug in Numbers (Calc),April.2021.Z04,23,,,,,,,E,2021,Apr,4,,,,,,,,,,,,,,,
Dec.2015.23,Perimeter-Area-Volume,December.2015,23,"23) The length of a rectangle is 12 feet longer than the rectangle’s width. The area of the rectangle is 140 square feet. The width of the rectangle, w feet, is the positive solution to which of the following equations?",w(w + 12) = 140,w(w - 12) = 140,2w + 2(w + 12) = 140,2w + 2(w- 12) = 140,,B,2015,Dec,12,,,,,,,,,,,,,,,
Dec.2016.23,Transformations-Translations,December.2016,23,"23. In the standard (x,y) coordinate plane, a translation maps a point (x,y) to its image (x – 5, y + 3). To what image does this translation map (-3, -2) ?","B. (-8, 1)","C. (-2, 1)","D. (2, -5)","E. (2, 1)",,B,2016,Dec,12,,,,,,,,,,,,,,,
Dec.2017.23,Perimeter-Area-Volume,December.2017,23,,,,,,,A,2017,Dec,12,,,,,,,,,,,,,,,
Dec.2018.23,Perimeter-Area-Volume,December.2018,23,,,,,,,E,2018,Dec,12,,,,,,,,,,,,,,,
Dec.2019.23,Geometry Rules,December.2019,23,,,,,,,C,2019,Dec,12,,,,,,,,,,,,,,,
Dec.2021.23,LCMGCF,December.2021,23,,,,,,,D,2021,Dec,12,,,,,,,,,,,,,,,
Dec.2022.23,Transformations-Translations,December.2022,23,,,,,,,C,2022,Dec,12,,,,,,,,,,,,,,,
July.2020.23,Geometry Rules,July.2020,23,,,,,,,A,2020,,,,Dec.2020.23,Ratios-Proportions,December.2020,23,,,,,,,C,2020,,
Jun.2015.23,Inequalities,June.2015,23,"23. Given that x ≤ 4 and x + y ≥  5, what is the LEAST value that y can have?",-1,0,1,9,,D,2015,Jun,6,,,,,,,,,,,,,,,
Jun.2016.23,Perimeter-Area-Volume,June.2016,23,"23. What is the area, in square coordinate units, of parallelogram ABCD shown in the standard (x,y) coordinate plane below?",14,16,28,40,45,D,2016,Jun,6,,,,,,,,,,,,,,,
Jun.2017.23,Mean-Median-Mode,June.2017,23,23. The scores given below were earned by 10 students on a recent biology test. Which is the median score?,"71, 94, 86, 77, 88, 94, 88, 80, 78, 94",85,86,87,88,C,2017,Jun,6,,,,,,,,,,,,,,,
Jun.2018.23,Percents-Fractions (% Change),June.2018,23,,,,,,,E,2018,Jun,6,,,,,,,,,,,,,,,
Jun.2019.23,Vocab,June.2019,23,,,,,,,C,2019,,,,,,,,,,,,,,,,,
Jun.2021.23,Sequences,June.2021,23,,,,,,,D,2021,Jun,6,,,,,,,,,,,,,,,
June.2020.23,Perimeter-Area-Volume,June.2020,23,,,,,,,E,2020,,,,,,,,,,,,,,,,,
June.2022.23,Perimeter-Area-Volume,June.2022,23,,,,,,,E,2022,Jun,6,,,,,,,,,,,,,,,
Apr.2015.24,Sequences,April.2015,24,"24) Observation of a certain bacteria colony has shown that its population of cells double every 3 hours. Given that the initial population of cells in this colony is about 8 million, which of the following values, in millions, would be closest to the number of cells in the bacteria colony after 15 hours?",F. 32,G. 40,H. 120,J. 128,K. 256,K,2015,Apr,4,,,,,,,,,,,,,,,
Apr.2016.24,Geometry Rules,April.2016,24,"24. In Middletown, Main Street and Market Street are parallel to each other. Patrick Street intersects Market Street to form a 76° angle at the northeast corner, as shown in the figure below. What is the measure of the angle formed at the southeast corner of Main Street and Patrick Street? (Note: Each street is straight and has the same uniform width.)",90°,104°,142°,152°,,H,2016,Apr,4,,,,,,,,,,,,,,,
Apr.2017.24,Word Problems,April.2017,24,"24. Armin is trying to decide whether to buy a season pass to his college basketball team’s 20 home games this season. The cost of an individual ticket is $14, and the cost of a season pass is $175. The season pass will admit Armin to any home basketball game at no additional cost. What is the minimum number of home basketball games Armin must attend this season in order for the cost of a season pass to be les than the total cost of buying an individual ticket for each game he attends?",G. 9,H. 12,J. 13,K. 20,,J,2017,Apr,4,,,,,,,,,,,,,,,
Apr.2018.24,SOHCAHTOA-PYTHAG,April.2018,24,,,,,,,G,2018,Apr,4,,,,,,,,,,,,,,,
Apr.2019.B04.24,Probability-Combinations-Permutations,April.2019.B04,24,,,,,,,K,,,,,,,,,,,,,,,,,,
Apr.2019.Z15.24,Ratios-Proportions,April.2019.Z15,24,,,,,,,K,2019,Apr,4,,,,,,,,,,,,,,,
Apr.2021.D05.24,Vocab,April.2021.D05,24,,,,,,,K,2021,Apr,4,,,,,,,,,,,,,,,
Apr.2021.Z04.24,Plug in Numbers (Calc),April.2021.Z04,24,,,,,,,H,2021,Apr,4,,,,,,,,,,,,,,,
Dec.2015.24,Coordinate Geometry,December.2015,24,"24. What is the length, in coordinate units, of the line segment with endpoints (-8,4) and (4,9) in the standard (x,y) coordinate plane?",(rad)119,(rad)169,(rad)185,(rad)313,,H,2015,Dec,12,,,,,,,,,,,,,,,
Dec.2016.24,Solving Algebra,December.2016,24,"24. Given x = (4a + b)/3, which of the following expressions is equivalent to b?",3x + 4a,x - (4a)/3,(x/3) - 4a,(x - 4a)/3,,F,2016,Dec,12,,,,,,,,,,,,,,,
Dec.2017.24,Ratios-Proportions,December.2017,24,,,,,,,G,2017,Dec,12,,,,,,,,,,,,,,,
Dec.2018.24,Plug in Numbers (Calc),December.2018,24,,,,,,,J,2018,Dec,12,,,,,,,,,,,,,,,
Dec.2019.24,Transformations-Translations,December.2019,24,,,,,,,G,2019,Dec,12,,,,,,,,,,,,,,,
Dec.2021.24,Perimeter-Area-Volume,December.2021,24,,,,,,,H,2021,Dec,12,,,,,,,,,,,,,,,
Dec.2022.24,Plug in Numbers (Calc),December.2022,24,,,,,,,F,2022,Dec,12,,,,,,,,,,,,,,,
July.2020.24,Lines,July.2020,24,,,,,,,F,2020,,,,Dec.2020.24,Data Interpretation,December.2020,24,,,,,,,F,2020,,
Jun.2015.24,Circles-Ellipses,June.2015,24,"24. The circle shown below has below has diameter (line)AD, and points B and C lie on the circle. The measure of (angle)CAD is 30°, and the measure of minor arc (arc)CD is 60°. What is the measure of minor arc (arc)AC?",90°,105°,120°,150°,,J,2015,Jun,6,,,,,,,,,,,,,,,
Jun.2016.24,SOHCAHTOA-PYTHAG,June.2016,24,24) Right triangle (triangle)ABC is shown below. The side lengths are given in centimeters. What is tan C?,17-Aug,15-Aug,15/17,15/8,17/8,G,2016,Jun,6,,,,,,,,,,,,,,,
Jun.2017.24,Perimeter-Area-Volume,June.2017,24,"24. A parallelogram has a perimeter of 84 inches, and 1 of its sides measures 16 inches If it can be determined, what are the lengths, in inches, of the other 3 sides?","16, 16, 36","16, 18, 18","16, 26, 26","16, 34, 34",Cannot be determined from the given information,H,2017,Jun,6,,,,,,,,,,,,,,,
Jun.2018.24,Lines,June.2018,24,,,,,,,H,2018,Jun,6,,,,,,,,,,,,,,,
Jun.2019.24,Perimeter-Area-Volume,June.2019,24,,,,,,,F,2019,,,,,,,,,,,,,,,,,
Jun.2021.24,Probability-Combinations-Permutations,June.2021,24,,,,,,,F,2021,Jun,6,,,,,,,,,,,,,,,
June.2020.24,Circles-Ellipses,June.2020,24,,,,,,,H,2020,,,,,,,,,,,,,,,,,
June.2022.24,Plug in Numbers (Calc),June.2022,24,,,,,,,G,2022,Jun,6,,,,,,,,,,,,,,,
Apr.2015.25,Probability-Combinations-Permutations,April.2015,25,"25. Audrey will take biology, algebra, and Spanish next year. Audrey will have 1 of the 3 teachers who teach biology, 1 of the 4 teachers who teach algebra, and 1 of the 2 teachers who teach Spanish. From among these 9 teachers, how many possibilities are there for Audrey’s 3 teachers for the 3 classes?",9,18,24,72,84,C,2015,Apr,4,,,,,,,,,,,,,,,
Apr.2016.25,Word Problems,April.2016,25,"25. Of the 900 students enrolled at Sierra Elementary School, 45% live south of Highway R. Of the students who live south of Highway R, 20% do NOT ride the bus to school. How many students who live south of Highway R ride the bus to school.",180,324,585,720,,C,2016,Apr,4,,,,,,,,,,,,,,,
Apr.2017.25,Plug in Numbers (Calc),April.2017,25,25. (4.8 x 10 -7 ) / (1.6 x 10 -11 ) = ?,B. 3.0 x 10 -4,C. 3.0 x 10-18,D. 3.2 x 10 18,E. 3.2 x 10 4,,A,2017,Apr,4,,,,,,,,,,,,,,,
Apr.2018.25,Mean-Median-Mode,April.2018,25,,,,,,,C,2018,Apr,4,,,,,,,,,,,,,,,
Apr.2019.B04.25,SOHCAHTOA-PYTHAG,April.2019.B04,25,,,,,,,C,,,,,,,,,,,,,,,,,,
Apr.2019.Z15.25,Perimeter-Area-Volume,April.2019.Z15,25,,,,,,,C,2019,Apr,4,,,,,,,,,,,,,,,
Apr.2021.D05.25,Circles-Ellipses,April.2021.D05,25,,,,,,,C,2021,Apr,4,,,,,,,,,,,,,,,
Apr.2021.Z04.25,Geometry Rules,April.2021.Z04,25,,,,,,,D,2021,Apr,4,,,,,,,,,,,,,,,
Dec.2015.25,Transformations-Translations,December.2015,25,"25. The point (6,3) and the line y = 7 are graphed in the standard (x,y) coordinate plane below. After the point has been reflected across the line, what are the coordinates of the point’s image?","B. (2, 11)","C. (6, -11)","D. (6, -3)","E. (6, 11)",,E,2015,Dec,12,,,,,,,,,,,,,,,
Dec.2016.25,Perimeter-Area-Volume,December.2016,25,"25. Matt purchased a 60-foot-long roll of chain-link fence. He used the entire roll of fence to construct a rectangular pen for his dog. Given that the pen is 12 feet wide, what is its length, in feet?",18,24,36,48,,B,2016,Dec,12,,,,,,,,,,,,,,,
Dec.2017.25,Mean-Median-Mode,December.2017,25,,,,,,,D,2017,Dec,12,,,,,,,,,,,,,,,
Dec.2018.25,Probability-Combinations-Permutations,December.2018,25,,,,,,,B,2018,Dec,12,,,,,,,,,,,,,,,
Dec.2019.25,Plug in Numbers (Calc),December.2019,25,,,,,,,C,2019,Dec,12,,,,,,,,,,,,,,,
Dec.2021.25,Ratios-Proportions,December.2021,25,,,,,,,D,2021,Dec,12,,,,,,,,,,,,,,,
Dec.2022.25,Sequences,December.2022,25,,,,,,,C,2022,Dec,12,,,,,,,,,,,,,,,
July.2020.25,Perimeter-Area-Volume,July.2020,25,,,,,,,C,2020,,,,Dec.2020.25,Coordinate Geometry,December.2020,25,,,,,,,A,2020,,
Jun.2015.25,LCMGCF,June.2015,25,"25. One caution sign flashes every 4 seconds, and another caution sign flashes every 10 seconds. At a certain instant, the 2 signs flash at the same time. How many seconds elapse until the 2 signs next flash at the same time?",6,7,14,20,40,D,2015,Jun,6,,,,,,,,,,,,,,,
Jun.2016.25,System of Equations,June.2016,25,"25. The system of equations below has 1 solution (a,b). What is the value of b? 3a – 5b = 22 and a + 3b = -2",A. -4,B. -2,C. 4,D. 9,E. 20,B,2016,Jun,6,,,,,,,,,,,,,,,
Jun.2017.25,Perimeter-Area-Volume,June.2017,25,"25. In the figure below, all of the small squares are equal in area, and the area of rectangle ABCD is 1 square unit. Which of the following expressions represents the area, in square units, of the shaded region?",⅙ * ¼,⅙ * ¾,⅙ * ⅚,⅚ * ¼,⅚ * ¾,E,2017,Jun,6,,,,,,,,,,,,,,,
Jun.2018.25,Perimeter-Area-Volume,June.2018,25,,,,,,,C,2018,Jun,6,,,,,,,,,,,,,,,
Jun.2019.25,Plug in Numbers (Calc),June.2019,25,,,,,,,C,2019,,,,,,,,,,,,,,,,,
Jun.2021.25,Mean-Median-Mode,June.2021,25,,,,,,,B,2021,Jun,6,,,,,,,,,,,,,,,
June.2020.25,Perimeter-Area-Volume,June.2020,25,,,,,,,E,2020,,,,,,,,,,,,,,,,,
June.2022.25,Probability-Combinations-Permutations,June.2022,25,,,,,,,E,2022,Jun,6,,,,,,,,,,,,,,,
Apr.2015.26,Matrices,April.2015,26,26. What value of x satisfies the matrix equation below? [Image],F. 3.5,G. 4,H. 4.5,J. 5.5,K. 8,G,2015,Apr,4,,,,,,,,,,,,,,,
Apr.2016.26,Lines,April.2016,26,"26. Which of the following equations represents the line in the standard (x,y) coordinate plane that passes through (2, -3) and has a slope of -½?",G. y = -½ x – 2,H. y = -½ x + 4,J. y = ½x – 4,K. y = 2x – 7,,G,2016,Apr,4,,,,,,,,,,,,,,,
Apr.2017.26,Coordinate Geometry,April.2017,26,"26. A circle in the standard (x,y) coordinate plane has center C(-1,2) and passes through A(2,6). Line segment (line)AB is a diameter of this circle. What are the coordinates of point B?","(-5, -1)","(-4, -2)","(4, 2)","(5, 10)",,H,2017,Apr,4,,,,,,,,,,,,,,,
Apr.2018.26,Sequences,April.2018,26,,,,,,,H,2018,Apr,4,,,,,,,,,,,,,,,
Apr.2019.B04.26,Mean-Median-Mode,April.2019.B04,26,,,,,,,J,,,,,,,,,,,,,,,,,,
Apr.2019.Z15.26,Data Interpretation,April.2019.Z15,26,,,,,,,F,2019,Apr,4,,,,,,,,,,,,,,,
Apr.2021.D05.26,Probability-Combinations-Permutations,April.2021.D05,26,,,,,,,F,2021,Apr,4,,,,,,,,,,,,,,,
Apr.2021.Z04.26,Probability-Combinations-Permutations,April.2021.Z04,26,,,,,,,G,2021,Apr,4,,,,,,,,,,,,,,,
Dec.2015.26,Circles-Ellipses,December.2015,26,"26. The diameter of a circle is 6 feet. What is the area, in square feet, of the circle?",6π,9π,36π,144π,,H,2015,Dec,12,,,,,,,,,,,,,,,
Dec.2016.26,Trig,December.2016,26,26. Angle (angle)JKL is shown below with the given lengths in coordinate units. What is the measure of (angle)JKL in radians?,3/(2π),π/3,(2π)/3,(4π)/3,,J,2016,Dec,12,,,,,,,,,,,,,,,
Dec.2017.26,Perimeter-Area-Volume,December.2017,26,,,,,,,F,2017,Dec,12,,,,,,,,,,,,,,,
Dec.2018.26,Word Problems,December.2018,26,,,,,,,H,2018,Dec,12,,,,,,,,,,,,,,,
Dec.2019.26,SOHCAHTOA-PYTHAG,December.2019,26,,,,,,,F,2019,Dec,12,,,,,,,,,,,,,,,
Dec.2021.26,Sequences,December.2021,26,,,,,,,J,2021,Dec,12,,,,,,,,,,,,,,,
Dec.2022.26,Perimeter-Area-Volume,December.2022,26,,,,,,,G,2022,Dec,12,,,,,,,,,,,,,,,
July.2020.26,System of Equations,July.2020,26,,,,,,,F,2020,,,,Dec.2020.26,Mean-Median-Mode,December.2020,26,,,,,,,J,2020,,
Jun.2015.26,Plug in Numbers (Calc),June.2015,26,"26. For  all nonzero values of a and b, the value of which of the following expressions is always negative?",G. -a – b,H. |a| + |b|,J. |a| - |b|,K. -|a| - |b|,,K,2015,Jun,6,,,,,,,,,,,,,,,
Jun.2016.26,Equation Set Up,June.2016,26,"26. For his job delivering pizzas, Albert uses his own car and buys his own gas. He joined the local gas station’s Frequent Factor program that earns him points toward free gas each time he buys gas. Points are earned according to the following chart. Frequent Fueler Program: Sign up for the program, earn 50 points. Buy 1 gallon regular, earn 3 points. Buy 1 gallon premium, earn               4 points. At the end of his first month in the program, he received a statement showing that he had 545 points (including 50 points he received for signing up) and had purchased a total of 135 gallons of gas. To find how many gallons of premium he had purchased, he solved a system of equations with r representing the number of gallons of regular, and p representing the number of gallons of premium. One equation in his system was r + p = 135. Which of the following could have been his other equation?",3r + 4p = 495,3r + 4p = 595,4r + 3p = 495,4r + 3p = 545,4r + 3p = 595,F,2016,Jun,6,,,,,,,,,,,,,,,
Jun.2017.26,Probability-Combinations-Permutations,June.2017,26,"26. A bag contains 16 red marbles, 7 yellow marbles, and 19 green marbles. How many additional red marbles must be added to the 42 marbles already in the bag so that the probability of randomly drawing a red marble is ⅗?",F. 18,G. 23,H. 37,J. 42,K. 52,G,2017,Jun,6,,,,,,,,,,,,,,,
Jun.2018.26,Perimeter-Area-Volume,June.2018,26,,,,,,,H,2018,Jun,6,,,,,,,,,,,,,,,
Jun.2019.26,SOHCAHTOA-PYTHAG,June.2019,26,,,,,,,H,2019,,,,,,,,,,,,,,,,,
Jun.2021.26,Logs,June.2021,26,,,,,,,H,2021,Jun,6,,,,,,,,,,,,,,,
June.2020.26,Lines,June.2020,26,,,,,,,H,2020,,,,,,,,,,,,,,,,,
June.2022.26,Geometry Rules,June.2022,26,,,,,,,H,2022,Jun,6,,,,,,,,,,,,,,,
Apr.2015.27,Word Problems,April.2015,27,"27. Sophia’s goal this past summer was to save an average of $5.00 per week for 10 weeks. She save an average of $4.00 per week for the first 9 weeks and saved $12.00 for the 10th week. On average, how much more should Sophia have saved each to reach her goal?",A. $0.10,B. $0.20,C. $0.30,D. $0.50,E. $0.90,B,2015,Apr,4,,,,,,,,,,,,,,,
Apr.2016.27,Vocab,April.2016,27,"27) The entire graph of the relation R of the ordered pairs (x,y) is shown in the standard (x,y) coordinate plane below. One of the following sets is the domain of the relation R. Which set is it?","{1, 2, 3, 4}","{1, 2, 3, 6}","{1, 2, 4, 6}","{1, 2, 3, 4, 5, 6}",,C,2016,Apr,4,,,,,,,,,,,,,,,
Apr.2017.27,Quadratics (and above),April.2017,27,27. Which of the following expressions is a factor of x3 – 64?,x - 4,x  + 4,x + 64,x2 + 16,x2 – 4x + 16,A,2017,Apr,4,,,,,,,,,,,,,,,
Apr.2018.27,Word Problems,April.2018,27,,,,,,,C,2018,Apr,4,,,,,,,,,,,,,,,
Apr.2019.B04.27,Probability-Combinations-Permutations,April.2019.B04,27,,,,,,,A,,,,,,,,,,,,,,,,,,
Apr.2019.Z15.27,Lines,April.2019.Z15,27,,,,,,,B,2019,Apr,4,,,,,,,,,,,,,,,
Apr.2021.D05.27,Quadratics (and above),April.2021.D05,27,,,,,,,E,2021,Apr,4,,,,,,,,,,,,,,,
Apr.2021.Z04.27,Mean-Median-Mode,April.2021.Z04,27,,,,,,,E,2021,Apr,4,,,,,,,,,,,,,,,
Dec.2015.27,Mean-Median-Mode,December.2015,27,"27. In a chemistry course, a student scored 99 on one test, 98 on another test, and 88 on each of the other tests. The student's test average for the course, where each test is weighted equally, is exactly 91. What is the total number of tests that the student has taken in the course?",4,5,7,12,,D,2015,Dec,12,,,,,,,,,,,,,,,
Dec.2016.27,Perimeter-Area-Volume,December.2016,27,"27. A rectangle is 3rad5 meters wide and 5rad5 meters long. What is the area, in square meters, of the rectangle?",16rad5,15rad5,8rad10,8rad5,,A,2016,Dec,12,,,,,,,,,,,,,,,
Dec.2017.27,Perimeter-Area-Volume,December.2017,27,,,,,,,C,2017,Dec,12,,,,,,,,,,,,,,,
Dec.2018.27,Solving Algebra,December.2018,27,,,,,,,E,2018,Dec,12,,,,,,,,,,,,,,,
Dec.2019.27,Perimeter-Area-Volume,December.2019,27,,,,,,,C,2019,Dec,12,,,,,,,,,,,,,,,
Dec.2021.27,Conversions-Mixtures,December.2021,27,,,,,,,D,2021,Dec,12,,,,,,,,,,,,,,,
Dec.2022.27,Word Problems,December.2022,27,,,,,,,D,2022,Dec,12,,,,,,,,,,,,,,,
July.2020.27,Ratios-Proportions,July.2020,27,,,,,,,E,2020,,,,Dec.2020.27,Geometry Rules,December.2020,27,,,,,,,C,2020,,
Jun.2015.27,Circles-Ellipses,June.2015,27,"27. Graphed in the same standard (x,y) coordinate plane are a circle and a parabola. The circle has radius 3 and center (0, 0). The parabola has vertex (-3, -2), has a vertical axis of symmetry, and passes through (-2, -1). The circle and the parabola intersect at how many points?",1,2,3,4,,C,2015,Jun,6,,,,,,,,,,,,,,,
